STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 0:51,FM-15,OVC:08 37,10,,42,5.6,36,2.4,25,-3.9,51,5,VRB,,29.91,8,,30.06,0,30.08,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 1:51,FM-15,OVC:08 36,10,,41,5,36,2,25,-3.9,53,3,VRB,,29.91,,,30.06,0,30.08,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 2:51,FM-15,OVC:08 34,10,,41,5,36,2.1,26,-3.3,55,5,280,,29.91,,,30.06,0,30.08,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 3:51,FM-15,OVC:08 31,10,,41,5,36,2.1,26,-3.3,55,9,280,,29.91,6,,30.06,0,30.08,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 4:51,FM-15,OVC:08 44,10,,40,4.4,35,1.7,26,-3.3,58,10,270,16,29.89,,,30.04,0,30.06,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 5:51,FM-15,OVC:08 35,10,,40,4.4,35,1.7,26,-3.3,58,7,290,,29.9,,,30.05,0,30.07,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 6:51,FM-15,OVC:08 36,10,,39,3.9,34,1.3,26,-3.3,60,0,0,,29.91,5,,30.06,0,30.08,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 7:51,FM-15,OVC:08 36,10,,39,3.9,34,1.2,25,-3.9,57,7,280,,29.91,,,30.05,0,30.08,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 8:51,FM-15,FEW:02 38,10,,39,3.9,34,1.1,24,-4.4,55,7,260,,29.92,,,30.06,0,30.09,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 9:51,FM-15,OVC:08 35,10,,40,4.4,35,1.6,25,-3.9,55,5,290,,29.92,3,,30.06,0,30.09,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 10:51,FM-15,OVC:08 34,10,,40,4.4,35,1.5,24,-4.4,53,6,VRB,20,29.9,,,30.05,0,30.07,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 11:51,FM-15,OVC:08 36,10,,40,4.4,35,1.4,23,-5,51,9,270,,29.87,,,30.02,0,30.04,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 12:51,FM-15,OVC:08 37,10,,40,4.4,35,1.4,23,-5,51,14,280,20,29.84,8,,29.99,0,30.01,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 13:51,FM-15,OVC:08 40,10,,40,4.4,35,1.4,23,-5,51,7,VRB,22,29.83,,,29.97,0,30,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 14:51,FM-15,BKN:07 39 OVC:08 47,10,,39,3.9,33,0.8,21,-6.1,48,11,VRB,26,29.83,,,29.98,0,30,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 15:51,FM-15,OVC:08 60,10,,39,3.9,33,0.8,20,-6.7,46,,,,29.83,6,,29.97,0,30,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 16:51,FM-15,CLR:00,10,,38,3.3,33,0.3,20,-6.7,48,11,280,18,29.82,,,29.97,0,29.99,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 17:51,FM-15,CLR:00,10,,38,3.3,33,0.3,20,-6.7,48,8,300,20,29.84,,,29.99,0,30.01,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 18:51,FM-15,FEW:02 60,10,,37,2.8,32,-0.1,20,-6.7,50,13,290,18,29.86,3,,30,0,30.03,,,,,,,,,,720,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 19:51,FM-15,CLR:00,10,,37,2.8,32,-0.2,19,-7.2,48,9,280,16,29.87,,,30.02,0,30.04,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 20:51,FM-15,CLR:00,10,,36,2.2,31,-0.6,19,-7.2,50,7,290,,29.88,,,30.03,0,30.05,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 21:51,FM-15,CLR:00,10,,35,1.7,30,-0.9,20,-6.7,54,,,,29.88,0,,30.02,0,30.05,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 22:51,FM-15,CLR:00,10,,35,1.7,30,-1,19,-7.2,52,6,VRB,,29.88,,,30.03,0,30.05,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 23:51,FM-15,CLR:00,10,,35,1.7,30,-1.2,16,-8.9,46,9,270,20,29.88,,,30.03,0,30.05,42,34,38,4.6,,,,27,0,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/1/16 23:59,SOD,,,,,,,,,,,,,,,,,,,,42,34,38,4.6,52,23,33,27,0,720,1640,,0,0,0,29.88,30.02,7.6,26,300,17,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 0:51,FM-15,BKN:07 60,10,,34,1.1,29,-1.7,15,-9.4,46,6,VRB,18,29.88,0,,30.02,0,30.05,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 1:51,FM-15,CLR:00,10,,34,1.1,29,-1.7,16,-8.9,48,8,VRB,16,29.88,,,30.02,0,30.05,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 2:51,FM-15,CLR:00,10,,34,1.1,29,-1.6,17,-8.3,50,8,290,,29.9,,,30.04,0,30.07,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 3:51,FM-15,CLR:00,10,,34,1.1,29,-1.6,17,-8.3,50,14,280,21,29.88,0,,30.03,0,30.05,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 4:51,FM-15,CLR:00,10,,33,0.6,28,-2,18,-7.8,54,10,280,16,29.89,,,30.04,0,30.06,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 5:51,FM-15,CLR:00,10,,33,0.6,28,-2,18,-7.8,54,9,270,,29.9,,,30.05,0,30.07,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 6:51,FM-15,SCT:04 60,10,,33,0.6,28,-2,18,-7.8,54,0,0,,29.91,3,,30.06,0,30.08,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 7:51,FM-15,OVC:08 50,10,,34,1.1,29,-1.5,18,-7.8,52,5,270,,29.92,,,30.07,0,30.09,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 8:51,FM-15,OVC:08 45,10,,34,1.1,29,-1.6,17,-8.3,50,7,260,,29.94,,,30.09,0,30.11,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 9:51,FM-15,OVC:08 44,10,,35,1.7,30,-1.2,17,-8.3,48,6,VRB,,29.95,2,,30.1,0,30.12,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 10:51,FM-15,OVC:08 43,10,,37,2.8,32,-0.2,18,-7.8,46,6,VRB,,29.93,,,30.08,0,30.1,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 11:51,FM-15,SCT:04 41,10,,37,2.8,32,-0.3,17,-8.3,44,5,VRB,16,29.9,,,30.05,0,30.07,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 12:51,FM-15,SCT:04 43,10,,38,3.3,32,0.2,17,-8.3,43,8,VRB,,29.86,8,,30.01,0,30.03,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 13:51,FM-15,CLR:00,10,,39,3.9,33,0.7,18,-7.8,43,8,250,,29.84,,,29.99,0,30.01,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 14:51,FM-15,CLR:00,10,,39,3.9,33,0.7,19,-7.2,45,9,290,17,29.83,,,29.98,0,30,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 15:51,FM-15,OVC:08 46,10,,40,4.4,34,1.2,19,-7.2,43,7,290,,29.84,5,,29.99,0,30.01,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 16:51,FM-15,OVC:08 48,10,,39,3.9,33,0.7,18,-7.8,43,7,VRB,,29.85,,,30,0,30.02,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 17:51,FM-15,CLR:00,10,,37,2.8,32,-0.3,17,-8.3,44,6,310,17,29.86,,,30.01,0,30.03,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 18:51,FM-15,CLR:00,10,,36,2.2,31,-0.7,17,-8.3,46,0,0,,29.86,1,,30.01,0,30.03,,,,,,,,,,720,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 19:51,FM-15,CLR:00,10,,36,2.2,31,-0.7,17,-8.3,46,7,290,,29.86,,,30.01,0,30.03,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 20:51,FM-15,CLR:00,10,,35,1.7,30,-1.1,18,-7.8,50,5,240,,29.85,,,30,0,30.02,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 21:51,FM-15,CLR:00,10,,36,2.2,31,-0.7,18,-7.8,48,,,,29.83,8,,29.99,0,30,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 22:51,FM-15,CLR:00,10,,35,1.7,30,-1,19,-7.2,52,7,VRB,,29.82,,,29.97,0,29.99,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 23:51,FM-15,CLR:00,10,,36,2.2,31,-0.5,20,-6.7,52,8,250,,29.81,,,29.96,0,29.98,40,32,36,2.7,,,,29,0,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/2/16 23:59,SOD,,,,,,,,,,,,,,,,,,,,40,32,36,2.7,48,18,30,29,0,720,1641,,0,0,0,29.88,30.02,6.7,23,270,15,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 0:51,FM-15,CLR:00,10,,35,1.7,30,-1,20,-6.7,54,0,0,,29.79,8,,29.94,0,29.96,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 1:51,FM-15,CLR:00,10,,36,2.2,31,-0.5,20,-6.7,52,11,260,,29.77,,,29.92,0,29.94,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 2:51,FM-15,CLR:00,10,,36,2.2,31,-0.5,20,-6.7,52,7,240,16,29.74,,,29.89,0,29.91,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 3:51,FM-15,CLR:00,10,,36,2.2,31,-0.5,20,-6.7,52,,,,29.71,8,,29.86,0,29.88,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 4:51,FM-15,CLR:00,10,,37,2.8,32,-0.1,20,-6.7,50,7,VRB,24,29.71,,,29.86,0,29.88,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 5:51,FM-15,CLR:00,10,,36,2.2,31,-0.5,20,-6.7,52,5,VRB,,29.69,,,29.84,0,29.86,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 6:51,FM-15,CLR:00,10,,35,1.7,30,-0.9,21,-6.1,57,5,250,,29.7,5,,29.85,0,29.87,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 7:51,FM-15,CLR:00,10,,36,2.2,31,-0.5,21,-6.1,55,5,VRB,,29.7,,,29.85,0,29.87,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 8:51,FM-15,CLR:00,10,,38,3.3,33,0.4,21,-6.1,51,10,240,17,29.7,,,29.85,0,29.87,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 9:51,FM-15,CLR:00,10,,39,3.9,33,0.8,21,-6.1,48,,,,29.71,3,,29.86,0,29.88,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 10:51,FM-15,CLR:00,10,,43,6.1,37,2.6,20,-6.7,40,6,VRB,16,29.69,,,29.83,0,29.86,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 11:51,FM-15,CLR:00,10,,44,6.7,38,3.1,19,-7.2,37,11,290,22,29.66,,,29.81,0,29.83,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 12:51,FM-15,CLR:00,10,,44,6.7,38,3.1,20,-6.7,38,,,,29.64,6,,29.79,0,29.81,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 13:51,FM-15,CLR:00,10,,44,6.7,38,3.1,21,-6.1,40,8,280,18,29.65,,,29.8,0,29.82,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 14:51,FM-15,BKN:07 49,10,,42,5.6,36,2.2,21,-6.1,43,10,VRB,21,29.66,,,29.81,0,29.83,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 15:51,FM-15,CLR:00,10,,41,5,35,1.7,20,-6.7,43,9,VRB,16,29.68,1,,29.82,0,29.84,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94728,NY CITY CENTRAL PARK NY US,39.6,40.7889,-73.9669,1/3/16 16:51,FM-15,OVC:08 49,10,,41,5,35,1.7,21,-6.1,45,11,290,,29.69,,,29.84,0,29.86,,,,,,,,,,720,1641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
